id,goals,expectedGoals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,penaltyConceded,clearances,errorLeadToGoal,errorLeadToShot,ownGoals,dribbledPast,cleanSheet,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,passToAssist,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,matchesStarted,saves,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,team,name,position,value
748,2,1.31,0,10,83.33,12,4,5,3,16.67,0,0,0,0,0,2,0,1,0,1,0,1,0,0,6.89,38,25,0,78,1,0,0,13,2,5,1,548,174,722,75.9,333,220,107,12,5,22.73,31,36.05,0,5,0,56,54.9,65,73.86,121,63.68,1861,10,25,6,226,28,21,0,0,0,0,0,29,4,0,0,0,0,0,brentford,kristoffer-ajer,D,16200000
749,2,1.2,2,2,16.67,8,4,3,1,25,0,0,0,0,0,2,0,0,0,2,1,2,0,0,6.69,3,1,0,4,0,0,0,5,0,2,1,56,32,88,63.64,18,40,24,4,2,40,0,0,0,0,0,11,26.83,17,54.84,28,38.89,339,6,10,6,69,11,3,0,0,0,0,0,5,0,0,0,0,0,0,brentford,kevin-schade,F,23000000
750,1,0.89,0,6,54.55,2,2,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.73,4,3,0,5,0,0,0,4,0,1,1,63,23,86,73.26,33,32,20,4,2,66.67,4,33.33,0,1,0,10,45.45,3,33.33,13,41.94,241,0,3,0,38,10,2,0,0,0,0,0,4,1,0,0,0,0,0,brentford,shandon-baptiste,M,2600000
751,0,0.11,0,4,57.14,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,3,2,0,1,0,0,0,2,0,2,1,49,12,61,80.33,19,33,23,5,3,23.08,2,66.67,0,2,0,8,53.33,5,100,13,65,98,1,2,0,29,5,0,0,0,0,0,0,1,0,0,0,0,0,0,tottenham-hotspur,ivan-perisic,M,1900000
752,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,1,0,1,40,1,0,0,4,7,2,1,1003,443,1446,69.36,806,197,81,4,0,0,321,42.35,0,3,0,8,53.33,10,90.91,18,69.23,3285,4,2,0,450,37,37,115,2,0,63,50,57,6,23,17,16,40,1,brentford,mark-flekken,G,12800000
753,1,0.74,0,3,75,8,2,4,2,12.5,0,0,0,0,0,1,0,0,1,0,1,3,0,0,6.88,17,12,0,38,0,0,0,8,2,2,0,393,128,521,75.43,223,171,77,7,1,12.5,26,38.81,0,4,0,25,54.35,27,54,52,54.17,1091,6,11,1,153,14,12,0,0,0,0,0,22,2,0,0,0,0,0,brentford,zanka,D,1000000
754,3,0.7,0,18,43.9,14,7,4,3,21.43,0,0,1,3,1,2,1,0,1,2,0,2,0,33.33,6.97,54,23,0,24,0,1,0,69,1,9,3,764,208,972,78.6,359,448,253,41,43,38.05,82,56.94,0,5,0,90,39.65,6,35.29,96,39.34,2217,19,28,18,400,32,27,0,0,0,0,0,42,3,0,0,0,0,0,brentford,mathias-jensen,M,29000000
755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,0,1,0,46,0,2,0,1,7,0,0,1147,224,1371,83.66,1117,30,9,0,0,0,85,29.01,0,2,0,8,88.89,21,95.45,29,93.55,3420,8,0,0,234,38,38,110,7,0,78,31,58,3,15,31,30,30,0,tottenham-hotspur,guglielmo-vicario,G,34000000
756,1,0.2,0,10,62.5,6,3,2,1,16.67,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.84,36,20,0,45,0,1,0,22,0,1,0,865,83,948,91.24,503,364,175,3,2,14.29,19,52.78,0,4,0,83,61.03,16,42.11,99,56.9,1192,38,14,12,134,22,11,0,0,0,0,0,28,3,0,0,0,0,0,tottenham-hotspur,emerson-royal,D,19400000
757,5,3.45,6,5,83.33,24,10,10,4,20.83,0,0,0,0,0,3,2,3,0,2,2,1,0,0,7.25,66,44,2,100,0,1,1,12,7,1,0,2376,210,2586,91.88,1452,924,315,7,0,0,60,55.56,0,7,1,92,66.19,90,69.77,182,67.91,2792,24,31,4,233,33,33,0,0,0,0,0,40,2,0,0,0,0,0,tottenham-hotspur,cristian-romero,D,60000000
758,9,8.87,6,14,48.28,35,21,9,5,25.71,2,2,0,0,0,9,0,1,1,7,1,4,100,0,6.89,5,2,0,4,0,0,0,4,2,2,1,103,55,158,65.19,33,70,47,8,0,0,2,40,0,3,0,36,34.29,9,36,45,34.62,993,17,16,35,156,20,9,0,0,0,0,0,10,5,0,0,0,0,0,newcastle-united,callum-wilson,F,13900000
759,1,1.06,0,10,38.46,20,4,9,7,5,0,0,0,6,0,1,0,1,0,0,0,3,0,0,6.87,47,26,0,61,0,0,0,19,3,5,3,825,188,1013,81.44,393,468,222,38,36,23.38,21,36.21,0,7,0,87,53.37,42,62.69,129,56.09,2417,30,29,15,385,33,27,0,0,0,0,0,32,9,0,0,0,0,0,aston-villa,lucas-digne,D,11000000
760,1,0.67,0,16,72.73,8,2,4,2,12.5,0,0,0,4,0,1,0,0,1,0,2,3,0,0,7.31,57,24,0,47,2,1,0,40,4,13,10,1366,348,1714,79.7,724,711,349,65,69,32.55,79,44.63,0,5,0,94,53.41,31,64.58,125,55.8,2240,21,27,9,542,28,26,0,0,0,0,0,36,7,0,0,0,0,0,newcastle-united,kieran-trippier,D,9200000
761,2,1.32,1,15,60,14,6,3,5,14.29,0,0,0,0,0,2,0,0,0,2,2,0,0,0,6.94,41,15,0,8,0,0,0,24,2,5,6,780,127,907,86,307,475,244,18,2,6.45,36,66.67,0,3,0,85,52.47,13,59.09,98,53.26,1642,29,22,22,210,32,17,0,0,0,0,0,26,1,0,0,0,0,0,aston-villa,youri-tielemans,M,33000000
762,3,4.55,4,23,51.11,41,12,20,9,7.32,0,0,0,0,0,2,1,0,3,0,2,10,0,0,6.95,36,10,0,12,0,0,0,18,2,6,1,658,109,767,85.79,237,425,277,24,4,16.67,13,65,0,2,0,81,49.69,6,46.15,87,49.43,1955,22,16,27,218,33,23,0,0,0,0,0,34,6,0,0,0,0,0,newcastle-united,miguel-almiron,F,19400000
763,1,0.66,1,3,60,3,2,0,1,33.33,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.84,7,2,0,4,0,0,0,6,0,0,0,235,32,267,88.01,127,112,42,8,4,36.36,7,50,1,2,0,16,45.71,1,100,17,47.22,439,6,9,2,47,8,5,0,0,0,0,0,4,1,0,0,0,0,0,newcastle-united,sandro-tonali,M,35000000
764,0,0.13,0,14,53.85,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,43,21,0,15,0,0,0,23,4,1,1,914,110,1024,89.26,469,445,197,20,0,0,41,60.29,0,7,1,85,50.6,20,44.44,105,49.3,1660,29,35,13,159,20,20,0,0,0,0,0,18,4,0,0,0,0,0,aston-villa,boubacar-kamara,M,37000000
765,11,10.23,9,54,48.65,81,31,24,26,13.58,1,1,6,1,0,10,1,0,1,10,3,8,100,0,7.41,55,7,0,4,0,0,0,42,4,16,10,754,168,922,81.78,221,563,338,57,30,27.03,29,56.86,0,10,1,176,50,9,33.33,185,48.81,2899,67,38,40,424,35,34,0,0,0,0,0,42,6,0,0,0,0,0,newcastle-united,gordon-anthony,F,62000000
766,21,20.29,21,42,60,78,43,21,14,26.92,6,5,1,1,0,20,1,1,1,19,2,17,83.33,0,7.17,5,6,0,12,0,0,0,6,3,5,2,379,95,474,79.96,119,260,178,27,0,0,10,66.67,0,1,0,62,47.33,10,20,72,39.78,2265,15,14,23,210,30,27,0,0,0,0,0,35,6,0,0,0,0,0,newcastle-united,alexander-isak,F,77000000
767,6,7.08,7,29,43.94,54,23,16,15,11.11,0,0,0,0,0,4,2,0,3,3,1,6,0,0,6.96,12,9,0,5,0,0,0,18,0,13,8,470,99,569,82.6,160,321,224,47,11,24.44,9,56.25,0,1,0,56,35.9,2,11.76,58,33.53,2197,15,16,30,239,38,25,0,0,0,0,0,32,8,0,0,0,0,0,aston-villa,diaby-moussa,F,58000000
768,10,6.33,1,57,53.27,53,18,19,16,18.87,0,0,0,1,0,9,1,0,6,4,2,11,0,0,7.13,13,9,0,4,0,0,0,15,0,12,9,548,153,701,78.17,167,398,279,52,17,22.67,27,65.85,0,5,0,95,41.85,15,38.46,110,41.35,2072,26,26,41,363,35,22,0,0,0,0,0,30,2,0,0,0,0,0,aston-villa,leon-bailey,M,39000000
769,0,0.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,1,0,1,0,0,0,0,0,0,0,5,0,5,100,4,1,1,1,0,0,1,100,0,0,0,0,0,1,100,1,100,31,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,aston-villa,tyrone-mings,D,10700000
770,7,4.82,2,72,63.72,48,16,16,16,14.58,0,0,0,0,0,6,1,1,1,5,1,0,0,0,7.49,88,35,0,19,0,0,0,37,7,12,8,1924,340,2264,84.98,903,1033,564,62,12,37.5,129,59.17,0,9,0,268,58.01,18,42.86,286,56.75,3268,108,50,70,550,37,37,0,0,0,0,0,51,9,0,0,0,0,0,newcastle-united,bruno-guimaraes,M,88000000
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,16,2,1,2,0,8,0,0,1035,237,1272,81.37,934,101,31,2,0,0,163,41.69,0,4,0,8,88.89,5,100,13,92.86,3015,7,1,0,247,34,34,95,1,0,68,27,44,4,4,37,36,42,0,aston-villa,emiliano-martinez,G,27000000
772,19,16.93,22,26,45.61,107,47,39,21,17.76,0,0,2,0,0,19,0,5,4,10,5,16,0,0,7.32,12,4,0,19,0,0,0,6,4,11,13,453,137,590,76.78,131,324,212,45,2,15.38,3,27.27,0,4,0,78,41.05,50,37.88,128,39.75,3221,41,22,57,324,37,37,0,0,0,0,0,50,6,0,0,0,0,0,aston-villa,ollie-watkins,F,67000000
773,9,6.97,3,24,60,48,17,11,20,18.75,4,4,0,5,0,7,2,1,0,8,1,0,100,0,7.27,58,23,0,17,1,1,0,28,5,10,5,1763,210,1973,89.36,897,897,417,53,31,26.96,99,66,0,12,0,123,50.2,25,56.82,148,51.21,3001,41,51,31,383,35,35,0,0,0,0,0,50,7,0,0,0,0,0,aston-villa,douglas-luiz,M,59000000
774,2,3.09,3,17,60.71,19,9,6,4,10.53,0,0,0,0,0,2,0,0,0,2,1,0,0,0,6.99,39,19,0,10,0,1,0,24,2,5,1,517,99,616,83.93,207,310,165,23,0,0,11,61.11,0,6,0,79,46.75,18,36,97,44.29,1282,23,28,28,172,20,15,0,0,0,0,0,21,2,0,0,0,0,0,newcastle-united,joelinton,M,43000000
775,0,1.95,2,2,50,10,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.66,27,13,0,78,1,2,0,8,5,0,0,1184,155,1339,88.42,837,347,85,3,0,0,66,41.77,0,4,0,32,45.71,22,44,54,45,1827,4,26,4,170,27,20,0,0,0,0,0,30,6,0,0,0,0,0,aston-villa,diego-carlos,D,12700000
776,3,2.15,3,13,50,30,10,11,9,10,0,0,0,0,0,3,0,0,0,3,0,1,0,0,7.21,20,6,0,13,0,0,0,14,1,10,7,310,111,421,73.63,98,229,151,31,17,22.08,7,25,0,1,0,48,50,4,28.57,52,47.27,1200,15,7,14,223,21,14,0,0,0,0,0,19,2,0,0,0,0,0,newcastle-united,jacob-murphy,F,13800000
777,2,3.09,4,4,66.67,23,6,11,6,8.7,0,0,0,0,0,2,0,1,1,0,0,4,0,0,6.95,61,37,1,119,0,1,0,35,7,3,2,1216,284,1500,81.07,863,357,123,10,4,36.36,25,27.47,0,4,0,74,49.01,103,67.76,177,58.42,2732,11,32,10,345,33,32,0,0,0,0,0,37,8,0,0,0,0,0,newcastle-united,dan-burn,D,8300000
778,6,6.58,7,11,50,41,15,12,14,14.63,0,0,0,0,0,6,0,0,1,5,0,2,0,0,6.88,54,17,0,22,0,0,0,39,9,5,2,978,231,1209,80.89,476,510,266,20,8,32,44,53.66,0,7,0,98,47.57,19,46.34,117,47.37,2753,34,24,35,330,35,30,0,0,0,0,0,42,8,0,0,0,0,0,newcastle-united,sean-longstaff,M,24000000
779,2,0.61,0,0,0,10,2,6,2,20,0,0,0,0,0,2,0,2,0,0,0,1,0,0,6.88,20,9,1,58,2,1,1,5,3,2,2,919,96,1015,90.54,719,200,46,5,0,0,44,51.76,0,2,0,22,55,34,66.67,56,61.54,1385,2,9,2,105,17,15,0,0,0,0,0,25,4,0,0,0,0,0,newcastle-united,sven-botman,D,42000000
780,0,1.54,1,21,53.85,19,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.89,24,8,0,20,0,0,0,14,2,2,2,345,71,416,82.93,97,251,158,15,3,15.79,4,19.05,0,3,0,64,46.72,19,57.58,83,48.82,1022,19,21,22,159,21,10,0,0,0,0,0,10,4,0,0,0,0,0,newcastle-united,elliot-anderson,M,19900000
781,0,0.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,0,0,0,17,1,1,0,1,5,0,0,221,90,311,71.06,189,32,9,0,0,0,46,34.85,0,1,0,3,75,3,75,6,75,1346,3,0,0,92,15,15,43,0,0,30,12,11,5,10,11,10,9,1,newcastle-united,nick-pope,G,15300000
782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,3,1,4,75,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,aston-villa,jaden-philogene-bidace,M,14100000
783,2,1.01,3,17,65.38,12,5,4,3,16.67,0,0,0,0,0,2,0,1,1,0,0,2,0,0,6.84,29,14,0,74,0,0,0,16,6,1,0,1554,216,1770,87.8,996,561,221,8,3,37.5,85,47.22,0,1,0,56,50.91,23,51.11,79,50.97,2463,10,18,13,257,29,27,0,0,0,0,0,32,5,0,0,0,0,0,aston-villa,pau-torres,D,47000000
